time,pace,bass,drum,vocal,other,loudness_momentary,loudness_short_term,section
121.35,10.12,0.0,0.141,0.625,0.521,-15.86,-13.48,7
121.40,10.04,0.003,0.12,0.536,0.516,-15.86,-13.48,7
121.45,10.23,0.0,0.1,0.498,0.513,-15.81,-13.58,7
121.50,10.1,0.004,0.113,0.63,0.51,-15.81,-13.58,7
121.55,10.3,0.0,0.127,0.671,0.507,-15.9,-13.6,7
121.60,10.16,0.0,0.122,0.618,0.48,-15.9,-13.6,7
121.65,10.51,0.0,0.131,0.524,0.448,-17.14,-13.72,7
121.70,10.13,0.0,0.128,0.632,0.482,-17.14,-13.72,7
121.75,10.27,0.0,0.144,0.691,0.499,-16.03,-13.65,7
121.80,10.0,0.0,0.138,0.694,0.486,-16.03,-13.65,7
121.85,10.0,0.0,0.156,0.691,0.49,-14.4,-13.58,7
121.90,9.86,0.0,0.139,0.674,0.495,-14.4,-13.58,7
121.95,10.11,0.0,0.122,0.666,0.49,-13.56,-13.57,7
122.00,10.03,0.0,0.117,0.642,0.471,-13.56,-13.57,7
122.05,9.88,0.0,0.121,0.576,0.463,-13.53,-13.71,7
122.10,9.82,0.0,0.103,0.511,0.445,-13.53,-13.71,7
122.15,9.84,0.0,0.119,0.496,0.44,-14.57,-13.95,7
122.20,9.76,0.0,0.134,0.485,0.438,-14.57,-13.95,7
122.25,9.81,0.0,0.133,0.478,0.441,-16.32,-14.14,7
122.30,9.73,0.0,0.133,0.471,0.438,-16.32,-14.14,7
122.35,9.68,0.0,0.136,0.461,0.432,-21.11,-14.27,7
122.40,9.54,0.0,0.153,0.46,0.441,-21.11,-14.27,7
122.45,9.85,0.0,0.143,0.469,0.434,-21.26,-14.43,7
122.50,9.62,0.0,0.144,0.611,0.46,-21.26,-14.43,7
122.55,9.94,0.004,0.142,0.678,0.482,-18.08,-14.47,7
122.60,9.81,0.004,0.156,0.646,0.49,-18.08,-14.47,7
122.65,9.7,0.0,0.128,0.577,0.486,-17.49,-14.62,7
122.70,9.75,0.0,0.12,0.67,0.498,-17.49,-14.62,7
122.75,9.83,0.0,0.123,0.676,0.49,-16.58,-14.86,7
122.80,9.73,0.0,0.135,0.604,0.452,-16.58,-14.86,7
122.85,9.86,0.0,0.128,0.604,0.421,-16.24,-15.28,7
122.90,9.99,0.0,0.114,0.604,0.407,-16.24,-15.28,7
122.95,10.02,0.0,0.131,0.609,0.417,-17.57,-15.57,7
123.00,10.32,0.0,0.195,0.652,0.483,-17.57,-15.57,7
123.05,10.38,0.0,0.17,0.668,0.547,-16.21,-15.46,7
123.10,10.15,0.0,0.157,0.656,0.562,-16.21,-15.46,7
123.15,10.01,0.0,0.175,0.681,0.566,-15.4,-15.45,7
123.20,10.31,0.0,0.183,0.698,0.574,-15.4,-15.45,7
123.25,10.39,0.0,0.197,0.71,0.571,-13.89,-15.22,7
123.30,10.28,0.0,0.169,0.694,0.561,-13.89,-15.22,7
123.35,10.55,0.0,0.161,0.679,0.551,-13.27,-15.21,7
123.40,11.03,0.0,0.169,0.688,0.557,-13.27,-15.21,7
123.45,11.0,0.0,0.178,0.7,0.57,-13.06,-15.19,7
123.50,10.55,0.0,0.164,0.695,0.571,-13.06,-15.19,8
123.55,10.57,0.0,0.144,0.689,0.567,-13.12,-15.37,8
123.60,10.11,0.0,0.145,0.687,0.558,-13.12,-15.37,8
123.65,10.07,0.0,0.16,0.69,0.574,-13.58,-15.52,8
123.70,9.63,0.0,0.153,0.699,0.591,-13.58,-15.52,8
123.75,9.83,0.0,0.152,0.709,0.588,-13.33,-15.4,8
123.80,9.57,0.0,0.136,0.715,0.583,-13.33,-15.4,8
123.85,9.54,0.0,0.132,0.713,0.576,-12.54,-15.01,8
123.90,9.44,0.0,0.124,0.715,0.567,-12.54,-15.01,8
123.95,9.35,0.0,0.116,0.712,0.564,-12.16,-14.77,8
124.00,9.29,0.0,0.101,0.706,0.553,-12.16,-14.77,8
124.05,9.42,0.0,0.102,0.694,0.559,-12.2,-14.63,8
124.10,9.18,0.0,0.111,0.689,0.556,-12.2,-14.63,8
124.15,9.3,0.0,0.114,0.703,0.564,-12.3,-14.61,8
124.20,9.16,0.0,0.102,0.699,0.554,-12.3,-14.61,8
124.25,9.2,0.0,0.103,0.682,0.543,-13.35,-14.59,8
124.30,9.1,0.0,0.143,0.667,0.536,-13.35,-14.59,8
124.35,9.07,0.0,0.161,0.667,0.536,-13.93,-14.53,8
124.40,9.06,0.0,0.162,0.661,0.541,-13.93,-14.53,8
124.45,9.17,0.0,0.147,0.659,0.535,-14.14,-14.42,8
124.50,9.15,0.0,0.142,0.685,0.54,-14.14,-14.42,8
124.55,9.27,0.0,0.136,0.713,0.552,-13.88,-14.37,8
124.60,9.2,0.0,0.132,0.712,0.548,-13.88,-14.37,8
124.65,9.34,0.0,0.119,0.702,0.542,-13.56,-14.2,8
124.70,9.41,0.0,0.136,0.704,0.549,-13.56,-14.2,8
124.75,9.4,0.0,0.133,0.729,0.568,-13.04,-14.14,8
124.80,9.63,0.0,0.133,0.728,0.577,-13.04,-14.14,8
124.85,9.68,0.0,0.117,0.712,0.574,-12.4,-14.1,8
124.90,9.55,0.0,0.101,0.707,0.562,-12.4,-14.1,8
124.95,9.73,0.0,0.099,0.692,0.553,-12.39,-14.16,8
125.00,9.65,0.0,0.123,0.685,0.546,-12.39,-14.16,8
125.05,9.64,0.005,0.137,0.698,0.563,-12.39,-14.0,8
125.10,9.69,0.0,0.11,0.7,0.559,-12.39,-14.0,8
125.15,9.64,0.0,0.116,0.708,0.565,-12.34,-13.8,8
125.20,9.6,0.0,0.114,0.709,0.573,-12.34,-13.8,8
125.25,9.66,0.0,0.108,0.713,0.568,-12.35,-13.61,8
125.30,9.42,0.0,0.094,0.707,0.557,-12.35,-13.61,8
125.35,9.52,0.0,0.105,0.719,0.556,-11.92,-13.38,8
125.40,9.42,0.0,0.11,0.712,0.566,-11.92,-13.38,8
125.45,9.11,0.0,0.113,0.708,0.574,-11.43,-13.15,8
125.50,9.26,0.0,0.103,0.691,0.568,-11.43,-13.15,8
125.55,9.01,0.0,0.115,0.688,0.567,-11.31,-13.06,8
125.60,8.93,0.0,0.117,0.685,0.564,-11.31,-13.06,8
125.65,9.03,0.0,0.123,0.69,0.563,-11.49,-12.95,8
125.70,8.88,0.0,0.114,0.687,0.552,-11.49,-12.95,8
125.75,9.05,0.0,0.106,0.681,0.555,-12.06,-12.9,8
125.80,9.01,0.0,0.106,0.697,0.548,-12.06,-12.9,8
125.85,9.12,0.0,0.101,0.728,0.56,-12.16,-12.73,8
125.90,9.03,0.0,0.099,0.726,0.55,-12.16,-12.73,8
125.95,9.05,0.0,0.107,0.72,0.554,-12.08,-12.57,8
126.00,9.09,0.0,0.124,0.724,0.545,-12.08,-12.57,8
126.05,9.12,0.0,0.122,0.73,0.544,-12.0,-12.53,8
126.10,9.04,0.0,0.126,0.723,0.542,-12.0,-12.53,8
126.15,9.11,0.0,0.119,0.71,0.543,-11.78,-12.49,8
126.20,9.08,0.0,0.109,0.693,0.532,-11.78,-12.49,8
126.25,9.13,0.0,0.103,0.686,0.532,-12.18,-12.52,8
126.30,9.05,0.0,0.101,0.683,0.526,-12.18,-12.52,8
126.35,9.21,0.0,0.108,0.664,0.533,-12.58,-12.48,8
126.40,9.02,0.0,0.104,0.667,0.537,-12.58,-12.48,8
126.45,9.29,0.0,0.104,0.709,0.545,-12.49,-12.46,8
126.50,8.94,0.0,0.085,0.723,0.542,-12.49,-12.46,8
126.55,9.27,0.0,0.096,0.734,0.549,-12.2,-12.38,8
126.60,8.95,0.0,0.079,0.747,0.546,-12.2,-12.38,8
126.65,9.17,0.0,0.095,0.748,0.549,-11.86,-12.31,8
126.70,9.1,0.0,0.089,0.756,0.541,-11.86,-12.31,8
126.75,9.06,0.0,0.084,0.749,0.539,-11.62,-12.26,8
126.80,9.12,0.0,0.057,0.738,0.521,-11.62,-12.26,8
126.85,9.24,0.0,0.069,0.732,0.508,-11.74,-12.34,8
126.90,9.05,0.0,0.066,0.718,0.495,-11.74,-12.34,8
126.95,9.2,0.0,0.081,0.713,0.501,-12.14,-12.37,8
127.00,9.07,0.0,0.074,0.711,0.493,-12.14,-12.37,8
127.05,9.04,0.0,0.068,0.709,0.488,-12.56,-12.36,8
127.10,9.01,0.0,0.075,0.708,0.491,-12.56,-12.36,8
127.15,8.97,0.0,0.077,0.717,0.515,-12.76,-12.32,8
127.20,8.88,0.0,0.065,0.718,0.515,-12.76,-12.32,8
127.25,8.98,0.0,0.066,0.72,0.51,-12.82,-12.28,8
127.30,8.76,0.0,0.064,0.721,0.499,-12.82,-12.28,8
127.35,8.91,0.0,0.066,0.725,0.509,-12.63,-12.24,8
127.40,8.88,0.0,0.058,0.711,0.497,-12.63,-12.24,8
127.45,9.02,0.0,0.057,0.696,0.497,-12.78,-12.22,8
127.50,8.81,0.0,0.056,0.677,0.486,-12.78,-12.22,8
127.55,8.81,0.0,0.066,0.712,0.486,-13.16,-12.25,8
127.60,8.85,0.0,0.058,0.715,0.484,-13.16,-12.25,8
127.65,8.81,0.0,0.064,0.7,0.478,-13.44,-12.27,8
127.70,8.75,0.0,0.065,0.685,0.466,-13.44,-12.27,8
127.75,8.79,0.0,0.074,0.683,0.458,-14.2,-12.35,8
127.80,8.81,0.0,0.067,0.659,0.443,-14.2,-12.35,8
127.85,8.99,0.0,0.068,0.598,0.439,-15.06,-12.48,8
127.90,8.9,0.0,0.068,0.576,0.449,-15.06,-12.48,8
127.95,9.06,0.0,0.075,0.58,0.452,-16.26,-12.59,8
128.00,9.06,0.0,0.079,0.563,0.444,-16.26,-12.59,8
128.05,9.42,0.0,0.088,0.553,0.449,-18.04,-12.7,8
128.10,9.17,0.0,0.078,0.533,0.442,-18.04,-12.7,8
128.15,9.41,0.0,0.092,0.605,0.449,-18.59,-12.82,8
128.20,9.16,0.0,0.09,0.703,0.459,-18.59,-12.82,8
128.25,9.34,0.0,0.086,0.712,0.46,-17.03,-12.89,8
128.30,9.19,0.0,0.07,0.682,0.445,-17.03,-12.89,8
128.35,9.13,0.0,0.067,0.674,0.445,-16.11,-13.03,8
128.40,9.12,0.0,0.071,0.708,0.461,-16.11,-13.03,8
128.45,9.34,0.0,0.067,0.711,0.463,-14.85,-13.15,8
128.50,9.11,0.0,0.055,0.708,0.457,-14.85,-13.15,8
128.55,9.27,0.0,0.069,0.705,0.457,-14.41,-13.26,8
128.60,9.17,0.0,0.074,0.695,0.456,-14.41,-13.26,8
128.65,9.16,0.0,0.082,0.669,0.448,-14.55,-13.31,8
128.70,9.15,0.0,0.078,0.678,0.442,-14.55,-13.31,8
128.75,9.24,0.0,0.076,0.691,0.449,-14.11,-13.31,8
128.80,9.27,0.0,0.08,0.704,0.459,-14.11,-13.31,8
128.85,9.36,0.0,0.076,0.705,0.477,-13.65,-13.36,8
128.90,9.07,0.0,0.064,0.706,0.477,-13.65,-13.36,8
128.95,9.32,0.0,0.072,0.703,0.48,-13.39,-13.46,8
129.00,9.03,0.0,0.068,0.704,0.472,-13.39,-13.46,8
129.05,9.15,0.0,0.08,0.704,0.477,-13.07,-13.49,8
129.10,9.14,0.0,0.089,0.697,0.47,-13.07,-13.49,8
129.15,9.27,0.0,0.082,0.663,0.467,-13.32,-13.56,8
129.20,9.15,0.0,0.08,0.638,0.457,-13.32,-13.56,8
129.25,9.3,0.0,0.075,0.679,0.468,-13.85,-13.61,8
129.30,8.99,0.0,0.065,0.709,0.475,-13.85,-13.61,8
129.35,9.14,0.0,0.066,0.702,0.475,-13.81,-13.64,8
129.40,9.11,0.0,0.065,0.688,0.458,-13.81,-13.64,8
129.45,9.2,0.0,0.079,0.673,0.454,-14.14,-13.73,8
129.50,9.45,0.0,0.076,0.663,0.442,-14.14,-13.73,8
129.55,9.45,0.0,0.071,0.627,0.436,-14.59,-13.91,8
129.60,9.41,0.0,0.063,0.597,0.437,-14.59,-13.91,8
129.65,9.62,0.0,0.068,0.578,0.438,-15.48,-14.13,8
129.70,9.65,0.0,0.07,0.574,0.427,-15.48,-14.13,8
129.75,9.65,0.0,0.076,0.565,0.423,-17.2,-14.36,8
129.80,9.73,0.0,0.066,0.542,0.397,-17.2,-14.36,8
129.85,10.07,0.0,0.071,0.577,0.424,-18.43,-14.51,8
129.90,10.21,0.0,0.076,0.676,0.454,-18.43,-14.51,8
129.95,10.39,0.0,0.068,0.693,0.441,-16.87,-14.53,8
130.00,10.07,0.0,0.068,0.688,0.429,-16.87,-14.53,8
130.05,10.92,0.0,0.071,0.673,0.43,-15.85,-14.59,8
130.10,10.16,0.0,0.07,0.697,0.434,-15.85,-14.59,8
130.15,10.99,0.0,0.063,0.701,0.443,-14.36,-14.62,8
130.20,9.91,0.0,0.056,0.713,0.427,-14.36,-14.62,8
130.25,10.55,0.0,0.068,0.704,0.433,-13.79,-14.69,8
130.30,10.06,0.0,0.085,0.708,0.428,-13.79,-14.69,8
130.35,10.04,0.0,0.073,0.678,0.424,-13.74,-14.74,8
130.40,9.99,0.0,0.073,0.691,0.419,-13.74,-14.74,8
130.45,9.99,0.0,0.073,0.69,0.422,-13.42,-14.72,8
130.50,9.89,0.0,0.074,0.702,0.415,-13.42,-14.72,8
130.55,10.14,0.0,0.078,0.695,0.436,-13.16,-14.62,8
130.60,10.16,0.0,0.078,0.704,0.445,-13.16,-14.62,8
130.65,10.23,0.0,0.072,0.702,0.441,-12.49,-14.5,8
130.70,9.95,0.0,0.066,0.71,0.43,-12.49,-14.5,8
130.75,10.06,0.0,0.084,0.708,0.438,-11.75,-14.27,8
130.80,10.08,0.0,0.074,0.704,0.437,-11.75,-14.27,8
130.85,10.15,0.0,0.075,0.686,0.432,-11.56,-14.1,8
130.90,9.95,0.0,0.071,0.656,0.416,-11.56,-14.1,8
130.95,9.96,0.0,0.081,0.649,0.415,-12.04,-14.02,8
131.00,9.95,0.0,0.074,0.69,0.428,-12.04,-14.02,8
131.05,10.0,0.0,0.066,0.703,0.435,-12.16,-13.82,8
131.10,10.07,0.0,0.055,0.693,0.411,-12.16,-13.82,8
131.15,10.21,0.0,0.089,0.677,0.422,-13.11,-13.76,8
131.20,9.99,0.0,0.114,0.663,0.415,-13.11,-13.76,8
131.25,10.22,0.0,0.1,0.654,0.433,-13.89,-13.8,8
131.30,10.08,0.0,0.09,0.65,0.422,-13.89,-13.8,8
131.35,10.58,0.0,0.087,0.685,0.423,-13.83,-13.78,8
131.40,10.08,0.0,0.084,0.708,0.405,-13.83,-13.78,8
131.45,10.71,0.0,0.081,0.715,0.405,-14.12,-13.74,8
131.50,10.55,0.0,0.059,0.707,0.395,-14.12,-13.74,8
131.55,10.17,0.0,0.105,0.7,0.427,-13.83,-13.68,8
131.60,10.3,0.0,0.124,0.72,0.462,-13.83,-13.68,8
131.65,10.19,0.0,0.121,0.717,0.467,-12.33,-13.49,8
131.70,10.14,0.0,0.094,0.708,0.451,-12.33,-13.49,8
131.75,10.13,0.0,0.09,0.692,0.456,-11.57,-13.37,8
131.80,9.96,0.0,0.083,0.686,0.449,-11.57,-13.37,8
131.85,10.04,0.011,0.101,0.691,0.483,-11.41,-13.36,8
131.90,10.35,0.0,0.095,0.701,0.498,-11.41,-13.36,8
131.95,10.07,0.005,0.104,0.69,0.506,-11.48,-13.36,8
132.00,10.12,0.0,0.087,0.702,0.488,-11.48,-13.36,8
132.05,10.22,0.006,0.095,0.703,0.497,-11.85,-13.28,8
132.10,9.87,0.0,0.082,0.706,0.488,-11.85,-13.28,8
132.15,9.7,0.0,0.086,0.697,0.495,-11.93,-13.16,8
132.20,9.76,0.0,0.078,0.703,0.49,-11.93,-13.16,8
132.25,9.72,0.005,0.093,0.704,0.534,-11.16,-12.93,8
132.30,9.76,0.003,0.076,0.699,0.543,-11.16,-12.93,8
132.35,9.74,0.016,0.081,0.688,0.544,-10.23,-12.74,8
132.40,9.85,0.007,0.089,0.684,0.53,-10.23,-12.74,8
132.45,9.85,0.025,0.109,0.672,0.53,-10.22,-12.64,8
132.50,9.69,0.012,0.132,0.664,0.523,-10.22,-12.64,8
132.55,9.74,0.022,0.15,0.654,0.548,-10.39,-12.53,8
132.60,9.67,0.001,0.138,0.644,0.532,-10.39,-12.53,8
132.65,9.83,0.013,0.116,0.65,0.533,-10.81,-12.35,8
132.70,9.62,0.013,0.086,0.674,0.54,-10.81,-12.35,8
132.75,9.58,0.022,0.096,0.666,0.539,-11.1,-12.14,8
132.80,9.66,0.009,0.094,0.662,0.529,-11.1,-12.14,8
132.85,9.83,0.01,0.102,0.664,0.528,-11.03,-12.0,8
132.90,9.5,0.0,0.12,0.668,0.514,-11.03,-12.0,8
132.95,10.06,0.008,0.12,0.647,0.526,-10.86,-11.93,8
133.00,9.7,0.0,0.099,0.64,0.504,-10.86,-11.93,8
133.05,10.15,0.006,0.104,0.631,0.5,-11.08,-11.86,8
133.10,9.87,0.015,0.095,0.628,0.478,-11.08,-11.86,8
133.15,9.93,0.02,0.103,0.625,0.474,-11.65,-11.85,8
133.20,9.9,0.011,0.098,0.636,0.461,-11.65,-11.85,8
133.25,10.24,0.022,0.099,0.649,0.455,-11.98,-11.81,8
133.30,9.82,0.033,0.107,0.674,0.508,-11.98,-11.81,8
133.35,10.2,0.05,0.115,0.686,0.556,-11.62,-11.7,8
133.40,9.63,0.027,0.105,0.691,0.541,-11.62,-11.7,8
133.45,9.86,0.025,0.105,0.682,0.537,-11.3,-11.62,8
133.50,9.56,0.017,0.104,0.696,0.508,-11.3,-11.62,8
133.55,9.93,0.031,0.107,0.716,0.518,-10.73,-11.54,8
133.60,9.65,0.03,0.107,0.719,0.525,-10.73,-11.54,8
133.65,9.92,0.019,0.09,0.706,0.518,-10.36,-11.5,8
133.70,9.48,0.01,0.098,0.688,0.498,-10.36,-11.5,8
133.75,9.83,0.008,0.108,0.678,0.481,-10.76,-11.55,8
133.80,9.42,0.006,0.097,0.667,0.477,-10.76,-11.55,8
133.85,9.76,0.001,0.088,0.673,0.476,-11.11,-11.55,8
133.90,9.57,0.009,0.092,0.673,0.47,-11.11,-11.55,8
133.95,9.39,0.009,0.096,0.676,0.47,-11.42,-11.46,8
134.00,9.54,0.007,0.1,0.684,0.479,-11.42,-11.46,8
134.05,9.58,0.007,0.092,0.687,0.475,-11.68,-11.45,8
134.10,9.16,0.007,0.085,0.689,0.467,-11.68,-11.45,8
134.15,9.48,0.018,0.084,0.686,0.468,-11.77,-11.41,8
134.20,9.3,0.012,0.094,0.682,0.465,-11.77,-11.41,8
134.25,9.32,0.007,0.088,0.67,0.45,-11.73,-11.34,8
134.30,9.34,0.0,0.092,0.65,0.428,-11.73,-11.34,8
134.35,9.41,0.002,0.114,0.645,0.42,-12.7,-11.36,8
134.40,9.26,0.0,0.107,0.677,0.422,-12.7,-11.36,8
134.45,9.28,0.001,0.104,0.685,0.422,-12.81,-11.34,8
134.50,8.94,0.01,0.112,0.683,0.425,-12.81,-11.34,8
134.55,9.2,0.011,0.121,0.668,0.415,-13.04,-11.34,8
134.60,8.97,0.007,0.138,0.652,0.414,-13.04,-11.34,8
134.65,9.18,0.007,0.143,0.611,0.399,-13.93,-11.49,8
134.70,9.12,0.005,0.124,0.581,0.375,-13.93,-11.49,8
134.75,9.04,0.006,0.127,0.526,0.366,-14.25,-11.63,8
134.80,9.0,0.004,0.135,0.514,0.36,-14.25,-11.63,8
134.85,9.2,0.016,0.134,0.497,0.357,-16.31,-11.74,8
134.90,8.88,0.009,0.136,0.496,0.349,-16.31,-11.74,8
134.95,9.14,0.0,0.145,0.48,0.358,-18.65,-11.82,8
135.00,8.93,0.014,0.14,0.581,0.345,-18.65,-11.82,8
135.05,8.9,0.023,0.131,0.695,0.344,-16.76,-11.86,8
135.10,8.82,0.023,0.131,0.733,0.333,-16.76,-11.86,8
135.15,8.78,0.019,0.132,0.725,0.335,-15.31,-11.93,8
135.20,8.59,0.011,0.122,0.73,0.327,-15.31,-11.93,8
135.25,8.68,0.003,0.113,0.74,0.332,-14.0,-12.07,8
135.30,8.62,0.0,0.096,0.744,0.327,-14.0,-12.07,8
135.35,8.63,0.0,0.1,0.734,0.329,-12.98,-12.23,8
135.40,8.65,0.001,0.104,0.737,0.309,-12.98,-12.23,8
135.45,8.65,0.0,0.104,0.74,0.301,-13.24,-12.31,8
135.50,8.48,0.007,0.095,0.737,0.289,-13.24,-12.31,8
135.55,8.64,0.0,0.092,0.738,0.293,-13.38,-12.36,8
135.60,8.63,0.008,0.098,0.741,0.3,-13.38,-12.36,8
135.65,8.61,0.011,0.094,0.743,0.302,-13.19,-12.41,8
135.70,8.51,0.006,0.089,0.745,0.301,-13.19,-12.41,8
135.75,8.64,0.0,0.09,0.75,0.302,-12.88,-12.49,8
135.80,8.63,0.0,0.096,0.755,0.292,-12.88,-12.49,8
135.85,8.72,0.007,0.09,0.75,0.294,-12.79,-12.57,8
135.90,8.88,0.007,0.105,0.741,0.296,-12.79,-12.57,8
135.95,8.77,0.0,0.103,0.722,0.29,-12.45,-12.62,8
136.00,8.51,0.0,0.104,0.689,0.271,-12.45,-12.62,8
136.05,8.67,0.0,0.106,0.67,0.249,-13.22,-12.73,8
136.10,8.29,0.0,0.106,0.707,0.235,-13.22,-12.73,8
136.15,8.41,0.0,0.1,0.74,0.227,-13.32,-12.72,8
136.20,8.34,0.0,0.092,0.732,0.211,-13.32,-12.72,8
136.25,8.33,0.018,0.078,0.717,0.188,-13.44,-12.77,8
136.30,8.1,0.038,0.092,0.676,0.202,-13.44,-12.77,8
136.35,8.29,0.045,0.085,0.687,0.214,-14.71,-13.0,8
136.40,8.03,0.044,0.089,0.739,0.222,-14.71,-13.0,8
136.45,8.23,0.045,0.066,0.773,0.215,-13.35,-13.04,8
136.50,8.14,0.07,0.067,0.75,0.213,-13.35,-13.04,8
136.55,8.27,0.066,0.061,0.696,0.204,-14.25,-13.26,8
136.60,8.14,0.053,0.069,0.697,0.187,-14.25,-13.26,8
136.65,8.28,0.04,0.065,0.694,0.171,-14.51,-13.44,8
136.70,8.14,0.045,0.061,0.683,0.167,-14.51,-13.44,8
136.75,8.41,0.055,0.049,0.713,0.18,-13.58,-13.49,8
136.80,8.12,0.073,0.054,0.739,0.178,-13.58,-13.49,8
136.85,8.27,0.069,0.067,0.741,0.162,-13.23,-13.41,8
136.90,7.82,0.077,0.059,0.709,0.162,-13.23,-13.41,8
136.95,7.85,0.07,0.056,0.635,0.148,-13.5,-13.62,8
137.00,7.94,0.067,0.063,0.596,0.142,-13.5,-13.62,8
137.05,8.17,0.051,0.092,0.582,0.139,-14.19,-13.83,8
137.10,9.78,0.041,0.154,0.575,0.141,-14.19,-13.83,8
137.15,14.62,0.347,0.765,0.559,0.142,-11.77,-13.49,8
137.20,17.72,0.586,0.795,0.525,0.144,-11.77,-13.49,9
137.25,18.26,0.683,0.838,0.494,0.144,-8.44,-12.54,9
137.30,18.45,0.709,0.75,0.424,0.144,-8.44,-12.54,9
137.35,18.17,0.732,0.665,0.366,0.141,-7.32,-12.14,9
137.40,18.03,0.734,0.615,0.324,0.141,-7.32,-12.14,9
137.45,18.29,0.746,0.572,0.297,0.118,-6.8,-12.06,9
137.50,17.75,0.729,0.524,0.241,0.129,-6.8,-12.06,9
137.55,18.04,0.686,0.486,0.247,0.106,-7.37,-12.04,9
137.60,17.91,0.598,0.494,0.533,0.105,-7.37,-12.04,9
137.65,18.01,0.479,0.438,0.651,0.071,-9.92,-11.94,9
137.70,17.72,0.375,0.31,0.621,0.034,-9.92,-11.94,9
137.75,17.79,0.235,0.232,0.497,0.0,-12.38,-11.95,9
137.80,17.49,0.083,0.239,0.335,0.0,-12.38,-11.95,9
137.85,17.85,0.014,0.191,0.139,0.0,-14.83,-11.97,9
137.90,17.67,0.0,0.0,0.0,0.0,-14.83,-11.97,9
137.95,17.86,0.036,0.0,0.0,0.0,-17.27,-11.99,9
138.00,17.84,0.517,0.05,0.0,0.0,-17.27,-11.99,9
138.05,17.62,0.79,0.135,0.0,0.076,-14.28,-11.8,9
138.10,17.76,0.811,0.12,0.0,0.056,-14.28,-11.8,9
138.15,17.89,0.83,0.0,0.0,0.013,-11.45,-11.59,9
138.20,17.64,0.854,0.016,0.0,0.0,-11.45,-11.59,9
138.25,17.7,0.872,0.015,0.0,0.0,-9.27,-11.31,9
138.30,17.42,0.861,0.012,0.0,0.0,-9.27,-11.31,9
138.35,17.54,0.86,0.174,0.0,0.0,-7.81,-11.05,9
138.40,17.62,0.862,0.198,0.0,0.0,-7.81,-11.05,9
138.45,17.64,0.838,0.141,0.014,0.0,-7.88,-10.89,9
138.50,17.72,0.834,0.111,0.013,0.0,-7.88,-10.89,9
138.55,17.81,0.824,0.088,0.006,0.0,-7.85,-10.7,9
138.60,17.77,0.829,0.04,0.0,0.0,-7.85,-10.7,9
138.65,17.81,0.831,0.17,0.0,0.0,-8.11,-10.55,9
138.70,17.96,0.827,0.257,0.0,0.0,-8.11,-10.55,9
138.75,17.69,0.82,0.236,0.0,0.0,-8.49,-10.43,9
138.80,17.76,0.792,0.177,0.0,0.0,-8.49,-10.43,9
138.85,18.06,0.698,0.354,0.328,0.015,-9.16,-10.43,9
138.90,17.71,0.47,0.354,0.678,0.103,-9.16,-10.43,9
138.95,17.97,0.186,0.267,0.746,0.075,-9.33,-10.31,9
139.00,17.77,0.079,0.245,0.671,0.059,-9.33,-10.31,9
139.05,17.63,0.063,0.224,0.658,0.025,-10.71,-10.31,9
139.10,17.53,0.065,0.235,0.659,0.024,-10.71,-10.31,9
139.15,17.83,0.057,0.196,0.649,0.0,-11.44,-10.27,9
139.20,17.66,0.046,0.187,0.639,0.0,-11.44,-10.27,9
139.25,17.87,0.052,0.206,0.609,0.005,-12.06,-10.32,9
139.30,17.65,0.488,0.806,0.499,0.026,-12.06,-10.32,9
139.35,17.93,0.657,0.869,0.412,0.022,-9.15,-9.79,9
139.40,17.66,0.738,0.864,0.35,0.032,-9.15,-9.79,9
139.45,17.74,0.779,0.793,0.254,0.057,-7.23,-9.5,9
139.50,17.59,0.803,0.666,0.145,0.051,-7.23,-9.5,9
139.55,17.76,0.809,0.577,0.063,0.044,-7.07,-9.39,9
139.60,17.88,0.792,0.379,0.0,0.0,-7.07,-9.39,9
139.65,17.93,0.795,0.31,0.0,0.01,-6.59,-9.3,9
139.70,17.89,0.791,0.297,0.0,0.0,-6.59,-9.3,9
139.75,18.12,0.805,0.695,0.021,0.087,-7.0,-9.01,9
139.80,17.91,0.813,0.687,0.018,0.088,-7.0,-9.01,9
139.85,18.09,0.809,0.458,0.019,0.065,-7.99,-8.96,9
139.90,17.86,0.791,0.388,0.003,0.061,-7.99,-8.96,9
139.95,17.84,0.79,0.633,0.002,0.03,-7.81,-8.82,9
140.00,17.88,0.778,0.602,0.095,0.025,-7.81,-8.82,9
140.05,17.75,0.811,0.49,0.413,0.075,-7.43,-8.65,9
140.10,17.75,0.812,0.439,0.543,0.067,-7.43,-8.65,9
140.15,17.84,0.806,0.588,0.513,0.059,-7.97,-8.6,9
140.20,17.62,0.794,0.583,0.52,0.049,-7.97,-8.6,9
140.25,17.75,0.791,0.512,0.456,0.042,-7.83,-8.86,9
140.30,17.59,0.807,0.47,0.36,0.029,-7.83,-8.86,9
140.35,17.5,0.814,0.467,0.27,0.005,-7.72,-8.89,9
140.40,17.42,0.828,0.476,0.168,0.0,-7.72,-8.89,9
140.45,17.49,0.804,0.377,0.079,0.0,-7.67,-8.81,9
140.50,17.44,0.806,0.388,0.021,0.0,-7.67,-8.81,9
140.55,17.5,0.816,0.335,0.0,0.0,-8.18,-8.73,9
140.60,17.4,0.803,0.853,0.0,0.0,-8.18,-8.73,9
140.65,17.49,0.772,0.869,0.0,0.0,-6.72,-8.39,9
